Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jonathan Aranda","TBR",71,281,252,62,42,13,1,7,32,32,22,1,68,4,2,1,3,2,1,0.247067,0.0787024,0.242139,0.32503,0.316581,0.384194,0.308468,0.700776,0.137127,3.60574,0.31033,-0.0263826,-0.179197,31.8586,-0.285446,99.3621,-0.20558,0.961935,-0.4106556624174118,-1.872791051864624,0.726816,526.5,3.19681,1.3812,0.855147,"21837"
"Hunter Dozier","KCR",116,471,426,99,61,21,4,13,51,48,37,0,123,4,3,1,8,5,2,0.232915,0.0783622,0.26039,0.300941,0.298507,0.391099,0.302405,0.689606,0.158184,4.4934,0.294003,-0.823509,-0.508451,51.1395,-2.74828,95.1505,-1.33196,-3.42509,-3.9455052614212036,-4.6024816036224365,0.722893,428.67999267578125,2.23375,-0.0354104,0.262128,"15117"
"Roberto Pérez","SFG",48,175,153,31,21,5,0,5,16,17,18,0,57,2,1,1,2,0,0,0.202914,0.103418,0.327615,0.31567,0.29284,0.338085,0.283522,0.630925,0.13517,1.74731,0.281692,-0.369475,-0.215597,16.3629,-3.64542,82.0321,-0.585072,1.62335,-4.18046110868454,5.308686017990112,0.720107,746.719970703125,2.40459,0.898817,1.12279,"2900"
"Francisco Álvarez","NYM",43,166,145,33,20,6,0,6,19,20,17,0,46,2,1,1,6,0,0,0.224683,0.104944,0.275728,0.380605,0.315724,0.400106,0.315081,0.715831,0.175423,2.28762,0.279012,-0.0794682,-0.0790607,19.7229,0.704944,103.956,-0.158529,-1.52813,0.5939655601978302,0.7912254333496094,0.717308,364.70001220703125,3.28941,0.545408,1.15621,"26121"
"Brendan Rodgers","COL",29,124,114,32,21,7,1,3,15,15,8,0,23,1,1,0,3,0,0,0.282357,0.0669368,0.182807,0.366161,0.336317,0.444312,0.339655,0.780629,0.161955,3.08404,0.324958,0.0507357,-0.119315,17.1617,2.95261,104.644,-0.0685792,1.55131,0.6018546968698502,2.0078876614570618,0.712988,449.3500061035156,5.10199,1.41234,1.58483,"17907"
"Abraham Toro","MIL",47,177,159,37,23,8,0,5,20,20,14,0,31,3,1,0,2,2,1,0.233544,0.0784457,0.177984,0.440746,0.305456,0.392639,0.307692,0.698095,0.159095,3.98032,0.258636,-0.235616,0.0527056,19.938,-0.288588,97.2287,-0.182911,0.849956,-0.7524572312831879,1.5789963603019714,0.711663,689.22998046875,4.38567,-0.0137905,1.2222,"19844"
"Daniel Vogelbach","NYM",88,339,284,65,41,11,1,12,38,41,51,1,83,2,1,0,6,0,0,0.228398,0.151776,0.244094,0.621794,0.349063,0.398867,0.33277,0.747931,0.170469,1.97097,0.276909,-0.811152,-0.384965,44.9488,6.19859,116.245,-1.19612,0,5.099364161491394,-9.487753868103027,0.70445,604.6900024414062,2.47585,-0.626239,0.465871,"14130"
"LaMonte Wade Jr.","SFG",106,414,360,84,52,16,2,14,52,45,43,1,86,6,2,3,2,4,1,0.232678,0.104297,0.207594,0.502407,0.323442,0.402418,0.319538,0.725859,0.16974,4.32843,0.266133,-0.412258,-0.127073,50.6144,3.22395,107.052,-0.539331,-1.7638,2.80310720205307,-9.697421431541443,0.701148,440.30999755859375,4.03118,-0.439381,0.286482,"18126"
"Royce Lewis","MIN",53,214,196,50,31,12,1,6,26,23,15,0,44,2,1,0,5,6,1,0.254602,0.068065,0.205192,0.331715,0.311885,0.42319,0.319596,0.735075,0.168588,5.42955,0.2962,-0.103991,0.352547,26.1323,1.67386,109.977,0.248556,-1.01531,2.6498999148607254,-2.8624517917633057,0.692988,512.780029296875,1.79648,-0.9012,1.2846,"20437"
"Jordan Walker","STL",109,466,423,107,71,22,2,12,55,51,33,1,115,5,3,2,5,10,3,0.253399,0.0699702,0.245967,0.284469,0.312331,0.400641,0.31155,0.712972,0.147242,5.22117,0.317833,-0.615277,0.65484,53.9425,0.667732,101.503,0.0395623,-2.57771,0.8404983729124069,-9.529518604278564,0.689652,999,6.17227,1.11714,0.576941,"sa3014464"
"James McCann","BAL",70,253,231,54,38,9,0,6,26,26,16,0,67,3,2,1,5,2,1,0.231859,0.0644469,0.265903,0.24237,0.289315,0.352996,0.284166,0.64231,0.121136,3.49795,0.296939,-0.148412,-0.191566,23.809,-5.14577,83.8055,-0.339978,-0.0106399,-4.954559564590454,3.409064095467329,0.684534,649.760009765625,1.24859,0.176469,0.949008,"12859"
"Taylor Walls","TBR",66,250,218,44,28,11,1,4,28,22,28,1,65,1,2,1,3,6,2,0.204117,0.111142,0.260104,0.427297,0.296005,0.322876,0.27822,0.618881,0.118758,5.26705,0.266927,0.0741612,0.13029,22.2918,-6.25189,78.3491,0.204452,2.60842,-5.976066142320633,4.302009463310242,0.682535,611.3400268554688,2.282,0.0569371,1.03122,"22458"
"Alex Call","WSN",80,300,263,61,39,13,1,8,36,31,29,0,65,5,2,1,4,6,2,0.231451,0.0964775,0.216927,0.444747,0.31648,0.381999,0.309788,0.698479,0.150548,4.76354,0.274842,-0.21662,0.116459,34.2751,0.0100647,97.6445,-0.100162,0.220048,-0.920242428779602,-2.6704785972833633,0.68157,691.5499877929688,2.85978,-1.95132,0.839515,"19296"
"Mauricio Dubón","HOU",76,269,248,61,43,11,1,6,30,28,15,1,42,2,3,2,5,4,2,0.244494,0.0563188,0.157708,0.357107,0.291599,0.370296,0.289422,0.661895,0.125801,3.96776,0.269153,0.0567443,-0.342342,26.4607,-4.3506,87.8528,-0.285597,0.590466,-3.9688488245010376,1.8245201110839844,0.675954,685.5399780273438,2.77649,-0.750248,0.997543,"16530"
"Aaron Hicks","NYY",97,379,324,72,48,13,2,10,44,36,49,1,89,3,3,1,6,7,2,0.221083,0.128147,0.234763,0.545859,0.326073,0.357888,0.305897,0.683961,0.136804,4.62703,0.272231,0.274983,0.0778764,42.2103,-1.15982,97.576,0.35286,-1.32467,-0.6985200643539429,-5.31109344959259,0.673147,564.8200073242188,1.4496,-0.851417,0.631917,"5297"
"Kyle Lewis","ARI",74,301,267,63,41,10,0,11,34,35,30,0,84,2,2,0,5,3,1,0.236489,0.0999539,0.278187,0.359305,0.317132,0.40027,0.316526,0.717401,0.163781,3.04113,0.299927,-0.30522,-0.00619861,35.9824,1.61871,101.956,-0.311419,0.66989,0.37154000997543335,-4.14491331577301,0.665442,606.6500244140625,3.88718,1.06691,0.721695,"19508"
"Korey Lee","HOU",50,169,156,33,21,6,0,5,18,18,11,0,51,1,1,1,4,2,1,0.210612,0.0626237,0.303704,0.2062,0.264875,0.352341,0.270595,0.617217,0.14173,4.11891,0.277303,0.11344,-0.0656079,14.1043,-5.26994,74.561,0.0478316,1.77975,-4.802473451942205,5.630269169807434,0.65353,692.6099853515625,0.918128,0.518736,1.15125,"25543"
"Connor Wong","BOS",43,138,128,30,19,7,1,4,14,15,8,0,40,1,1,1,1,1,1,0.23814,0.0568125,0.292343,0.194335,0.285414,0.390623,0.294717,0.676037,0.152484,4.24264,0.314718,0.188413,-0.199071,14.1777,-1.65292,85.3669,-0.0106578,0.74863,-2.2903640028089285,4.076101183891296,0.650473,699.8800048828125,1.84663,-0.397258,1.40243,"19896"
"Geraldo Perdomo","ARI",65,235,205,46,34,8,1,3,25,19,23,0,49,3,1,3,2,5,2,0.222323,0.0987421,0.209193,0.472014,0.308466,0.316298,0.282107,0.624764,0.0939744,5.09705,0.276689,0.332562,-0.0967067,21.7304,-5.16449,78.4212,0.235855,1.19994,-5.661002606153488,3.890750288963318,0.64502,709.739990234375,2.07355,-1.17031,1.14311,"22799"
"Edmundo Sosa","PHI",62,212,195,47,33,9,2,4,25,22,9,0,48,6,1,1,4,5,2,0.243732,0.0409757,0.228297,0.179484,0.296076,0.369013,0.292375,0.66509,0.125282,6.33255,0.302732,-0.000582006,0.132151,21.3442,-2.92942,85.7847,0.131569,1.1185,-3.3744509667158127,2.361539363861084,0.643559,629.530029296875,3.17776,1.05294,1.23311,"17022"
"Emmanuel Rivera","ARI",78,294,269,66,42,13,2,9,33,32,20,0,66,3,1,1,5,2,1,0.246955,0.067809,0.22312,0.303912,0.305162,0.411794,0.312969,0.716956,0.164839,3.78587,0.292716,0.232311,-0.416738,34.3277,0.751829,99.5238,-0.184427,-1.09501,-0.3469018042087555,-3.404334783554077,0.643429,699.8800048828125,3.52301,-0.37094,0.842569,"19890"
"Tommy Pham","NYM",92,386,338,78,53,14,1,10,48,38,42,1,97,4,2,1,7,8,2,0.232225,0.107789,0.252275,0.427267,0.321709,0.368594,0.307341,0.690303,0.136368,4.74836,0.294062,0.352865,0.23558,43.4178,-0.737669,98.5795,0.588445,-0.430639,-0.03882187604904175,-6.524445593357086,0.638631,414.2300109863281,4.21151,0.29442,0.626754,"2967"
"Sam Haggerty","SEA",55,186,166,38,25,8,1,4,22,17,15,1,50,2,1,1,2,10,2,0.227173,0.0807366,0.271903,0.296932,0.298829,0.35377,0.288314,0.6526,0.126598,6.78699,0.301585,-0.27759,1.04972,18.0743,-3.16206,91.2887,0.772128,2.72641,-1.0484310388565063,1.1954238414764404,0.636506,716.510009765625,3.37711,1.39077,1.5097,"18054"
"Sal Frelick","MIL",32,130,118,31,22,6,1,2,15,13,9,0,19,1,1,1,2,3,1,0.264006,0.0714782,0.147738,0.483818,0.321679,0.392242,0.312269,0.713921,0.128237,5.24665,0.296489,-0.0683025,0.053803,15.1604,0.261181,100.358,-0.0144995,1.1303,0.03972234949469566,1.62638321518898,0.635233,999,2.80572,-0.276125,1.60911,"sa3017047"
"Jordan Luplow","ATL",57,206,180,39,20,8,1,9,26,26,22,0,54,2,1,0,3,3,1,0.214329,0.10919,0.261727,0.417189,0.307359,0.426439,0.321186,0.733798,0.212109,4.54965,0.247877,-0.0342008,-0.0729536,25.3827,1.86898,104.489,-0.107154,1.18974,0.9652501046657562,-1.8726195096969604,0.631164,749.0900268554688,1.88701,-0.242636,0.954664,"16424"
"Curt Casali","CIN",58,206,177,38,24,7,0,6,22,22,24,1,60,3,1,0,2,0,0,0.212225,0.116097,0.293646,0.395365,0.314071,0.362134,0.301531,0.676206,0.149909,1.9584,0.279122,-0.307628,-0.177865,22.1576,-1.34107,86.4588,-0.485493,0.172999,-3.7186308205127716,2.749964401125908,0.624261,720.3900146484375,1.77831,0.767607,0.961821,"12510"
"Robbie Grossman","TEX",95,382,328,73,48,15,1,9,41,37,46,1,93,5,3,1,3,8,2,0.223162,0.120865,0.243674,0.49601,0.325151,0.358828,0.306342,0.68398,0.135666,4.48238,0.28063,-0.751769,0.279063,42.6511,-1.03298,99.1673,-0.472705,-1.18278,-0.8306931555271149,-5.561804533004761,0.606385,509.0400085449219,3.98401,0.740704,0.72605,"5254"
"Oscar Colas","CHW",106,429,397,98,64,17,2,15,47,51,23,2,115,4,3,2,5,3,1,0.247228,0.0544474,0.267167,0.203795,0.294351,0.413787,0.306548,0.708138,0.166559,3.73279,0.307441,-0.123917,-0.374854,47.9272,-1.08895,98.0286,-0.498771,-2.15317,-1.4651693403720856,-6.873547554016113,0.598376,999,4.30081,-0.0771501,0.393533,"sa3018099"
"Mark Mathias","PIT",18,65,58,14,9,3,0,2,7,7,6,0,18,1,0,0,0,1,0,0.234509,0.0865315,0.281484,0.307412,0.310779,0.365168,0.301037,0.675946,0.130659,4.12512,0.313881,-0.150007,0.169705,6.94382,-0.447173,95.4222,0.0196976,3.62849,-0.31327238120138645,3.908781409263611,0.593671,748.0900268554688,1.93965,2.11376,1.7015,"18032"
"Luke Maile","CIN",48,165,146,32,21,7,0,4,16,16,15,0,45,2,1,0,3,0,0,0.21917,0.0897636,0.271569,0.330537,0.298259,0.340946,0.285884,0.639205,0.121776,1.9245,0.287169,-0.0865088,-0.155578,15.6964,-3.1193,75.7595,-0.242087,1.28129,-4.876392707228661,4.961663007736206,0.590245,750.5700073242188,2.04035,0.351868,1.22586,"13355"
"Matt Vierling","DET",97,351,320,81,56,16,2,7,37,33,23,0,71,4,3,1,4,9,3,0.25306,0.066558,0.202609,0.328505,0.307811,0.383012,0.302557,0.690822,0.129952,5.26272,0.301305,-0.0311241,0.310838,38.1467,-2.00552,97.7894,0.279714,-1.33698,-0.5937784314155579,-5.196036100387573,0.566372,474.510009765625,3.4551,-0.906349,1.05049,"21558"
"Eric Hosmer","CHC",102,417,377,102,74,18,1,10,43,47,34,2,70,3,2,1,8,2,1,0.270053,0.0816198,0.16786,0.486236,0.332754,0.399202,0.320675,0.731956,0.12915,2.7441,0.306999,-1.05189,-0.460156,51.2904,3.61959,107.842,-1.51204,-1.86342,2.2267404794692993,-10.732440948486328,0.540388,502.4200134277344,1.7237,-0.501877,0.869244,"3516"
"Andrew Knizner","STL",53,185,164,36,26,7,0,3,19,17,15,0,38,3,1,1,5,0,0,0.219859,0.0837896,0.20751,0.403785,0.296358,0.319836,0.277384,0.616194,0.0999772,2.19001,0.265659,-0.0883728,-0.175449,16.371,-4.74852,77.768,-0.263822,-0.0562006,-4.959541469812393,4.016817942261696,0.536078,745.6599731445312,1.32346,0.340778,1.1487,"19514"
"Josh Harrison","PHI",71,273,248,64,45,12,1,5,29,26,15,0,45,7,2,1,4,3,1,0.255823,0.0535923,0.163811,0.327161,0.313257,0.377265,0.30476,0.690521,0.121442,4.21875,0.291054,-0.268034,-0.217266,30.1577,-1.08216,94.2529,-0.4853,-2.058,-2.3095299303531647,-1.7859659790992737,0.535113,668.510009765625,3.84019,0.560113,1.11962,"8202"
"Harold Ramírez","TBR",102,406,377,105,76,21,1,7,44,48,18,1,68,7,3,0,6,4,2,0.278032,0.0443914,0.166736,0.266237,0.3199,0.396849,0.313513,0.71675,0.118817,3.42019,0.319448,0.21894,-0.577316,47.5925,1.21379,102.867,-0.358375,0.16108,0.9713754057884216,-9.206226229667664,0.529974,393.5400085449219,2.78341,-0.483631,1.03947,"14387"
"Mike Brosseau","MIL",48,164,145,33,22,6,0,5,18,19,14,0,47,3,1,0,1,2,0,0.229694,0.0849279,0.286201,0.296742,0.308329,0.38569,0.306855,0.694019,0.155997,3.8315,0.297514,-0.410966,0.185336,18.3857,-0.376811,96.6564,-0.22563,0.224126,-0.8630628883838654,0.3724707067012787,0.52814,730.219970703125,3.18418,0.654201,1.25016,"19683"
"Yainer Diaz","HOU",36,117,109,28,19,5,0,3,12,14,6,0,23,1,1,0,1,0,0,0.256152,0.0491091,0.199782,0.245813,0.296505,0.39793,0.302729,0.694435,0.141778,1.73428,0.294034,-0.00309828,-0.0994193,12.7564,-0.653729,97.2473,-0.102518,0.607175,-0.4657921642065048,1.7180123329162598,0.523669,596.3400268554688,2.81782,1.32262,1.50685,"23003"
"Brian Serven","COL",62,226,205,47,30,9,1,6,23,23,14,0,50,3,2,2,4,1,0,0.22807,0.0634104,0.22028,0.287863,0.286328,0.372036,0.289393,0.658364,0.143965,3.25424,0.269363,-0.127968,-0.161873,22.172,-3.65147,70.2761,-0.289841,0.701832,-8.088937103748322,5.47309809923172,0.523137,711.6799926757812,1.68417,-0.707023,0.986394,"19422"
"Willi Castro","MIN",19,68,62,15,11,3,0,1,8,6,3,0,15,1,0,0,1,2,1,0.248476,0.0498462,0.216624,0.230105,0.299989,0.363784,0.293297,0.663773,0.115308,4.48199,0.303558,0.28579,-0.107076,6.86347,-0.885538,91.4101,0.178714,4.02393,-0.47634007036685944,3.2769349813461304,0.520678,746.8499755859375,4.32171,2.48769,1.72392,"17338"
"Ezequiel Duran","TEX",56,220,204,48,30,11,1,6,24,23,12,0,56,2,1,0,2,5,2,0.232904,0.0550049,0.25574,0.215081,0.280268,0.383661,0.289014,0.663929,0.150757,5.11053,0.290347,-0.291773,0.128096,21.5158,-3.62049,86.9341,-0.163677,0.52795,-3.395769864320755,1.33652001619339,0.518915,652.5900268554688,3.08373,-0.660369,1.13802,"23733"
"Elehuris Montero","COL",83,331,300,76,46,16,1,12,37,41,24,0,82,4,2,0,5,1,1,0.252363,0.07337,0.24805,0.295787,0.315198,0.434819,0.326535,0.750017,0.182456,3.1824,0.306262,0.0618477,-0.331779,42.2556,4.414,95.6725,-0.269931,-3.13719,-1.9338448643684387,-4.294865012168884,0.515088,475.8599853515625,4.17587,-0.63679,0.726249,"20543"
"Jorge Alfaro","BOS",62,230,215,52,35,10,1,6,23,27,10,0,75,4,1,0,3,2,1,0.241977,0.0417987,0.326552,0.128,0.284946,0.380635,0.291398,0.665581,0.138657,3.89056,0.339476,-0.214442,-0.128458,22.9062,-3.34645,83.0238,-0.3429,0.180894,-4.728792071342468,2.2984479367733,0.512602,513.8800048828125,2.10241,0.347496,1.07054,"12180"
"Nolan Jones","COL",72,278,247,62,39,13,1,8,35,33,28,0,82,2,1,1,4,3,1,0.249702,0.10025,0.293382,0.341706,0.330166,0.407805,0.32485,0.737971,0.158104,4.28772,0.33985,-0.0778978,-0.151425,35.1404,3.33728,94.5202,-0.229323,-1.00309,-2.0000817328691483,-2.505666136741638,0.509439,437.3399963378906,5.449,0.439566,0.846702,"20529"
"Jake Burger","CHW",54,210,192,46,28,8,1,9,23,27,13,0,59,3,1,1,5,0,0,0.240356,0.0636906,0.282122,0.225756,0.297693,0.436394,0.317781,0.734086,0.196038,2.97197,0.297581,-0.082938,-0.173053,25.3976,1.34286,105.832,-0.255991,-1.25592,1.1470145285129547,-3.239091634750366,0.503664,598.0700073242188,3.10511,1.75282,1.04782,"22275"
"César Hernández","DET",61,253,228,57,42,10,1,3,27,20,20,0,48,2,1,1,3,3,1,0.248724,0.077671,0.190931,0.406802,0.313446,0.346333,0.294187,0.659779,0.0976097,4.40078,0.301208,-0.0581397,0.00978968,25.7825,-3.1249,91.8803,-0.04835,-1.80166,-2.3582486286759377,-1.1507943868637085,0.476981,717.4099731445312,6.95411,0.893938,1.19669,"10556"
"Gavin Sheets","CHW",85,312,284,69,43,13,0,12,33,41,23,0,67,2,2,0,5,0,0,0.243182,0.0732923,0.215295,0.340428,0.302992,0.424015,0.316333,0.727007,0.180833,2.23393,0.274231,-0.5085,-0.227917,37.3293,1.63362,104.826,-0.736417,-0.40095,0.9864519238471985,-6.793663650751114,0.46363,528.77001953125,5.02268,0.0113188,0.705762,"19901"
"Kevin Smith","OAK",40,151,137,29,18,7,1,3,14,15,10,0,46,1,1,1,2,3,1,0.209029,0.0661031,0.303037,0.218135,0.266152,0.342414,0.268241,0.608566,0.133385,5.00642,0.283822,-0.0227012,0.0438689,12.2833,-4.97721,77.5339,0.0211676,2.11967,-3.794997837394476,3.368709444999695,0.460039,735.030029296875,1.3335,-0.169429,1.3327,"20242"
"Ryan Kreidler","DET",51,191,169,36,24,8,1,4,20,17,16,0,56,2,2,2,1,4,1,0.213523,0.0825842,0.291077,0.28372,0.286629,0.341012,0.279014,0.627641,0.127489,5.08009,0.287255,-0.0939386,0.180839,17.169,-4.66098,81.1689,0.0869,1.44138,-3.958616964519024,2.227815568447113,0.456707,740.739990234375,2.98758,2.62191,1.21293,"25867"
"Josh Lowe","TBR",71,285,254,57,35,14,1,7,32,30,26,1,93,1,2,1,2,9,2,0.224947,0.0921582,0.327521,0.281381,0.299344,0.369474,0.294708,0.668817,0.144526,5.74909,0.323184,-0.0503072,0.675646,29.1874,-3.40515,89.8033,0.625339,0.311,-2.698318362236023,-2.4607223868370056,0.438374,404.1600036621094,4.27077,-0.724958,1.0061,"19953"
"Luis Torrens","CHC",30,105,96,22,15,4,0,3,10,11,8,0,27,0,1,0,2,0,0,0.232891,0.0768699,0.258821,0.297,0.29345,0.373227,0.293861,0.666677,0.140337,1.44118,0.289928,-0.0931414,-0.102247,10.7278,-1.33085,89.2145,-0.195388,-0.116876,-1.496091291308403,2.2037223726511,0.4369,749.4099731445312,4.15104,1.00665,1.50273,"15905"
"Tyler Freeman","CLE",36,137,125,34,25,7,0,1,15,14,7,0,17,4,1,0,2,2,1,0.270185,0.0497789,0.123734,0.402304,0.32614,0.362006,0.305688,0.688146,0.091821,4.35847,0.301391,0.0448091,-0.132069,15.2134,-0.441297,98.5964,-0.0872598,-0.365026,-0.30349258333444595,0.09319284558296204,0.435753,747,1.65127,-0.273529,1.58708,"22532"
"Riley Adams","WSN",54,191,169,35,21,8,1,5,19,19,17,0,63,4,1,0,2,0,0,0.207346,0.0863738,0.327489,0.263746,0.293258,0.355615,0.289639,0.648873,0.148269,2.7956,0.291706,-0.14645,-0.145185,18.8263,-3.05694,83.8672,-0.291635,-2.61903,-3.8787419497966766,1.5223557949066162,0.42865,748.1400146484375,1.16723,0.526631,1.03011,"19864"
"Jesús Aguilar","OAK",102,418,378,89,58,17,0,14,41,53,32,1,91,3,4,1,6,1,0,0.236099,0.0766516,0.217272,0.35279,0.298447,0.395061,0.302972,0.693508,0.158962,1.70759,0.270304,-1.1526,-0.304741,45.6,-2.25197,102.053,-1.45734,0.491306,-0.49051928520202637,-8.820401430130005,0.421854,466.3500061035156,2.60243,0.734978,0.44527,"11342"
"Austin Hedges","PIT",84,303,270,51,35,8,0,7,26,27,21,0,76,4,2,5,6,2,1,0.188621,0.06805,0.251652,0.270414,0.253401,0.300195,0.247471,0.553595,0.111574,2.64009,0.230874,-0.295674,-0.25059,19.629,-14.9694,56.0155,-0.546264,3.26018,-16.00875025987625,9.769405126571655,0.413775,713.5399780273438,1.4207,0.251875,0.700263,"12976"
"Jake Alu","WSN",42,165,151,38,24,9,1,4,17,17,10,1,35,1,1,1,2,3,1,0.24972,0.063758,0.211709,0.301159,0.302509,0.392186,0.302104,0.694696,0.142467,4.50608,0.299163,-0.00811594,-0.0198985,17.8264,-0.999508,92.3903,-0.0280144,1.70544,-1.4836203772574663,-0.14186477661132812,0.410936,999,1.46411,-0.484134,1.41029,"sa3010009"
"Curtis Mead","TBR",19,76,69,17,11,4,0,2,8,9,5,0,16,1,0,0,1,1,0,0.248562,0.0708281,0.212946,0.332611,0.312595,0.402225,0.314141,0.71482,0.153664,3.90687,0.295652,-0.199784,0.155315,8.92832,0.264579,103.304,-0.0444688,0.846841,0.24177229776978493,1.1440749764442444,0.406027,999,2.20472,0.683719,1.67493,"sa3008392"
"Matt Mervis","CHC",66,276,251,61,37,13,1,10,31,35,19,1,61,3,2,1,3,1,0,0.242518,0.0680062,0.221246,0.307379,0.301571,0.421398,0.31366,0.722969,0.17888,3.35249,0.27995,-0.191483,-0.0671021,32.4341,0.858749,102.969,-0.258585,0.337883,0.679111510515213,-5.864822179079056,0.404986,999,2.11054,0.570708,0.813802,"sa3015051"
"Rob Refsnyder","BOS",45,164,144,37,25,8,0,4,20,18,15,0,44,3,2,0,2,1,0,0.255605,0.0929163,0.266922,0.348103,0.333836,0.397334,0.322843,0.731169,0.141729,3.54534,0.334017,-0.165196,0.0475042,20.4988,1.70964,105.223,-0.117692,-0.946383,0.8480219468474388,-2.252871513366699,0.401999,743.5900268554688,3.24083,1.75715,1.36166,"13770"
"Elly De La Cruz","CIN",49,203,189,47,28,10,2,7,23,24,11,1,65,1,1,1,1,9,2,0.246897,0.0548726,0.320882,0.171006,0.290327,0.427386,0.309158,0.717713,0.180489,7.00846,0.338337,-0.517411,0.812287,23.0684,-0.0945874,91.6736,0.294876,-1.40824,-1.6647517681121826,-1.3399984389543533,0.40011,999,3.98891,-0.0388613,1.38489,"sa3009289"
"Cal Mitchell","PIT",59,230,211,54,36,12,1,6,23,26,15,0,46,2,2,1,3,3,1,0.25686,0.0640692,0.198238,0.323193,0.30958,0.400341,0.309901,0.709921,0.143481,4.2537,0.301345,-0.0667703,-0.0423472,26.3521,0.0282906,98.703,-0.109117,-0.856567,-0.4560144692659378,-3.5679789781570435,0.390744,686.9600219726562,3.63078,0.584965,1.2315,"22169"
"Garrett Stubbs","PHI",32,105,91,20,14,4,0,2,12,9,10,0,24,1,1,2,1,2,0,0.219753,0.0974773,0.229756,0.424265,0.300377,0.330108,0.282601,0.630485,0.110356,4.46542,0.2736,0.0137477,0.0519717,9.77754,-2.27257,79.1011,0.0657194,0.184868,-2.4930910617113113,2.636232689023018,0.387306,740.3200073242188,2.92751,0.665768,1.50729,"18067"
"Conner Capel","OAK",59,214,193,45,30,9,1,5,22,20,17,0,45,1,3,0,4,4,2,0.232067,0.0784199,0.20986,0.373678,0.294404,0.363482,0.289647,0.657886,0.131415,4.62633,0.273562,-0.0932051,-0.0775785,21.0534,-3.41699,92.646,-0.170784,1.28739,-1.9417554140090942,-1.2204537391662598,0.383634,617.3800048828125,4.28514,1.89679,1.21065,"19983"
"Austin Wynns","SFG",24,70,64,15,11,2,0,1,7,7,5,0,15,1,0,0,2,0,0,0.236454,0.0737421,0.214254,0.344181,0.300488,0.335237,0.284556,0.635725,0.0987838,1.68122,0.288914,0.0008499,-0.0661465,6.59549,-1.39916,82.7505,-0.0652966,1.5086,-1.4444629922509193,2.7930644750595093,0.381996,750.97998046875,2.06331,0.713176,1.6698,"15271"
"Nelson Cruz","SDP",93,384,343,84,56,14,0,14,42,49,34,1,92,4,3,0,8,2,1,0.244269,0.0876323,0.238508,0.367419,0.317043,0.408182,0.317017,0.725224,0.163913,2.83789,0.290898,-1.24275,-0.190644,46.1831,2.22077,105.301,-1.43339,-0.00796755,0.8972934484481812,-9.923677046783268,0.374204,504.4700012207031,5.45981,1.02407,0.463001,"2434"
"Kyle Stowers","BAL",98,370,333,77,45,17,1,13,39,44,31,1,113,4,2,0,6,2,1,0.230456,0.0837332,0.305111,0.274435,0.302439,0.408213,0.310618,0.710652,0.177757,3.3441,0.303976,-0.180329,-0.252563,42.5582,0.256217,102.48,-0.432892,-0.612527,0.5993664562702179,-8.836410701274872,0.372294,452.3900146484375,3.68391,2.04501,0.463427,"26151"
"Taylor Trammell","SEA",35,128,114,25,15,5,0,4,15,13,12,0,37,2,0,0,1,3,2,0.21752,0.0920826,0.290463,0.31702,0.299278,0.378592,0.3005,0.67787,0.161072,3.68442,0.279941,0.208769,-0.205572,13.7016,-0.940551,99.8917,0.0031971,0.849659,-0.012405195971950889,-0.541109025478363,0.370105,750.3400268554688,4.57851,0.753977,1.40283,"19960"
"Sam Hilliard","ATL",38,135,122,25,15,5,1,5,16,15,12,0,44,1,0,0,1,3,1,0.207455,0.0917801,0.328239,0.279613,0.282636,0.379576,0.290959,0.662212,0.172121,5.66296,0.279247,-0.120081,0.274536,13.4407,-2.01766,83.8201,0.154455,2.52763,-2.386888101696968,1.362518548965454,0.370015,704.27001953125,3.12311,-0.65454,1.31393,"17954"
"Juan Yepez","STL",76,302,275,68,40,14,1,13,36,41,21,0,68,3,3,0,4,1,0,0.246539,0.0702046,0.224903,0.312155,0.304501,0.444824,0.323849,0.749325,0.198285,2.5386,0.278144,-0.270576,-0.242279,37.9105,3.38314,110.048,-0.512855,-1.69061,2.9566178917884827,-9.346488237380981,0.367322,326.5799865722656,4.82674,-0.866272,0.705857,"18400"
"Cooper Hummel","SEA",29,103,90,19,13,4,0,2,11,9,11,0,31,2,0,0,1,2,0,0.207454,0.106467,0.303064,0.351302,0.304335,0.317062,0.282636,0.621397,0.109608,4.01027,0.292612,-0.221931,0.132299,9.54068,-2.21396,87.2801,-0.0896321,0.413801,-1.5610510036349297,1.7458786964416504,0.36318,744.1799926757812,2.17253,0.300303,1.48732,"19458"
"Matt Duffy","KCR",40,150,136,36,28,6,0,2,14,13,10,0,28,2,1,0,3,1,0,0.263028,0.0691663,0.188506,0.366919,0.323499,0.342619,0.297903,0.666118,0.0795909,3.2268,0.31923,-0.356321,0.0577682,15.7229,-1.40968,92.0227,-0.298553,-0.170364,-1.6653921604156494,0.20075437426567078,0.361394,748.7999877929688,3.05561,0.772668,1.57783,"13836"
